year,host,country,artist,song,all_languages,main_language,is_english_main_lang,lyrics_original,lyrics_english,stage_director,composers,lyricists,place,points,running_order,total_wins,won_last_year,top5_last_year,artist sexuality,bpm,tone,theme,emotion,top_3_words,points_jury_final,points_tele_final,place_sf,points_sf,place_contest,points_jury_sf,points_tele_sf,running_sf,sf_num,Albania Jury,Albania Televote,Armenia Jury,Armenia Televote,Australia Jury,Australia Televote,Austria Jury,Austria Televote,Azerbaijan Jury,Azerbaijan Televote,Belarus Jury,Belarus Televote,Belgium Jury,Belgium Televote,Bosnia & Herzegovina Jury,Bosnia & Herzegovina Televote,Bulgaria Jury,Bulgaria Televote,Croatia Jury,Croatia Televote,Cyprus Jury,Cyprus Televote,Czechia Jury,Czechia Televote,Denmark Jury,Denmark Televote,Estonia Jury,Estonia Televote,Finland Jury,Finland Televote,France Jury,France Televote,Georgia Jury,Georgia Televote,Germany Jury,Germany Televote,Greece Jury,Greece Televote,Hungary Jury,Hungary Televote,Iceland Jury,Iceland Televote,Ireland Jury,Ireland Televote,Israel Jury,Israel Televote,Italy Jury,Italy Televote,Latvia Jury,Latvia Televote,Lithuania Jury,Lithuania Televote,Malta Jury,Malta Televote,Moldova Jury,Moldova Televote,Montenegro Jury,Montenegro Televote,Netherlands Jury,Netherlands Televote,North MacedoniaN.Macedonia Jury,North MacedoniaN.Macedonia Televote,Norway Jury,Norway Televote,Poland Jury,Poland Televote,Portugal Jury,Portugal Televote,Romania Jury,Romania Televote,Russia Jury,Russia Televote,San Marino Jury,San Marino Televote,Serbia Jury,Serbia Televote,Slovenia Jury,Slovenia Televote,Spain Jury,Spain Televote,Sweden Jury,Sweden Televote,Switzerland Jury,Switzerland Televote,Ukraine Jury,Ukraine Televote,United Kingdom Jury,United Kingdom Televote
2022.0,Turin,United Kingdom,Sam Ryder,Space Man,English,English,1,"If I was an astronaut, I'd be floating in mid-air And a broken heart would just belong to someone else down there I would be the centre of my lonely universe But I'm only human, and I'm crashing down to earth  I'm up in space, man Up in space, man I've searched around the universe Been down some bla...","If I was an astronaut, I'd be floating in mid-air And a broken heart would just belong to someone else down there I would be the centre of my lonely universe But I'm only human, and I'm crashing down to earth  I'm up in space, man Up in space, man I've searched around the universe Been down some bla...","Dan Shipton, Marvin Dietmann",Amy Wadge;Max Wolfgang;Sam Ryder,,2.0,466.0,22.0,5,0,0,straight,162.0,B major,loneliness,"[{'label': 'sadness', 'score': 0.8573394417762756}]","universe, space, man",283.0,183.0,,,2.0,,,,,10.0,4.0,0.0,1.0,0.0,7.0,12.0,8.0,12.0,8.0,0.0,0.0,12.0,3.0,0.0,0.0,10.0,3.0,0.0,0.0,3.0,6.0,12.0,2.0,6.0,6.0,4.0,5.0,10.0,4.0,12.0,2.0,12.0,4.0,12.0,6.0,0.0,5.0,0.0,0.0,7.0,7.0,8.0,6.0,10.0,10.0,6.0,6.0,8.0,3.0,10.0,4.0,8.0,12.0,10.0,3.0,5.0,0.0,4.0,8.0,8.0,0.0,6.0,6.0,8.0,3.0,10.0,6.0,8.0,3.0,0.0,0.0,8.0,6.0,1.0,0.0,2.0,0.0,3.0,8.0,8.0,6.0,6.0,5.0,12.0,7.0,0.0,0.0
2023.0,Liverpool,United Kingdom,Mae Muller,I Wrote A Song,English,English,1,"When you said you were leavin' To work on your mental health You didn't mention the cheating You kept that one to yourself  I got so mad was gonna  Cuss you out, outside your house For everyone to see Wanted to trash your Benz, tell all your friends How cruel you were to me  Instead I wrote a song '...","When you said you were leavin' To work on your mental health You didn't mention the cheating You kept that one to yourself  I got so mad was gonna  Cuss you out, outside your house For everyone to see Wanted to trash your Benz, tell all your friends How cruel you were to me  Instead I wrote a song '...",Marvin Dietmann,Karen Poole;Lewis Thompson;Mae Muller,,25.0,24.0,26.0,5,0,1,straight,,,betrayal,"[{'label': 'anger', 'score': 0.5739836096763611}]","said, leavin, work",15.0,9.0,,,25.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
2024.0,Malmö,United Kingdom,Olly Alexander,Dizzy,English,English,1,"There's a place where we break the line Make it a circle redefined Beautiful gardens, eternal flowers You know the way, so take me there  Won't you make me dizzy from your kisses? Will you take my hand and spin me 'Round and 'round until the moment never ends? Make me dizzy from your kisses Will you...","There's a place where we break the line Make it a circle redefined Beautiful gardens, eternal flowers You know the way, so take me there  Won't you make me dizzy from your kisses? Will you take my hand and spin me 'Round and 'round until the moment never ends? Make me dizzy from your kisses Will you...",Theo Adams,,,18.0,46.0,13.0,5,0,0,Gay[96] and non-binary gender[97],,,change,"[{'label': 'fear', 'score': 0.6341884136199951}]","make, take, dizzy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961.0,Cannes,Yugoslavia,Ljiljana Petrović,Neke davne zvezde,Serbian (Srpski),Serbian (Srpski),0,"Stari put od lišća sav žut Noć na putu tom San od zvezda tako je žut San u oku mom  O znam ja, o, znam ja Još pamtim te dane Nekad si bio uz mene tu  O znam, da si još moj Plaču noćas grane U oku mome i snu  Tvoj osmeh još slutim i tvoj topli dlan Dok čekam, ćutim i tonem u san  O znam, da si još mo...","The old road is covered with yellow leaves That road is dark The dreams are covered with yellow stars The dreams in my eye  Yes, I know, I know I still remember those days You were with me then  Yes, I know that you're still mine The branches are crying tonight In my eyes and my dreams  I'm still ex...",,,,8.0,9.0,5.0,0,0,0,straight,164.0,G major,dreams,"[{'label': 'sadness', 'score': 0.7752763628959656}]","dreams, know, still",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962.0,Luxembourg,Yugoslavia,Lola Novaković,Ne pali svetla u sumrak,Serbian (Srpski),Serbian (Srpski),0,"U toploj tami sobe, još cigarete dve Dva mala svetla sve su bliže, bliže Ta noć je stvorena za njih, taj san je snen i tako tih Dve zvezde sad će poć', na dalek stari put  U plavom staklu vaze, tu negdje izpod ruža Dva mala svetla sve su bliže, bliže Taj dan je bio tako tih, sad san se spušta među n...","In the warm darkness of the room, two cigarettes Two tiny lights are closer and closer This night is made for them, this dream is so slow and quiet Two stars will now depart on a long journey  In the blue glass of the vase, under the roses Two tiny lights are closer and closer That day was so quiet,...",,,,4.0,10.0,12.0,0,0,0,straight,100.0,C# major,dreams,"[{'label': 'fear', 'score': 0.45324623584747314}]","two, closer, tiny",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963.0,London,Yugoslavia,Vice Vukov,Brodovi,Croatian,Croatian,0,"U mome kraju, brodovi su ljudi Oni plaču, smiju se i vole U mome kraju, brodovi su svečanost I najdraže igračke nestašnih dječaka  Brodovi Bez vas, tužne su luke sve Bez vas, puste su rive te Bez vas, galebi mru  Dok Mjesec kosi noć Na pramcu stiha svog Ja palim sreće žar Za puteve vaše  Brodovi Na ...","In my neighbourhood, ships are people They cry, smile and love In my neighbourhood, ships are celebrities And the dearest toys of menacing boys  Ships Without you, all ports are sad Without you, rivieras are deserted Without you, seagulls die  While the moon cuts the night On the stem of your verse ...",,Mario Nardelli,,11.0,3.0,9.0,0,0,1,straight,144.0,C major,happiness,"[{'label': 'sadness', 'score': 0.8272117376327515}]","ships, without, neighbourhood",3.0,,,,11.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,1.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,2.0,,0.0,,0.0,,,,0.0,
1964.0,Copenhagen,Yugoslavia,Sabahudin Kurt,Život je sklopio krug,Bosnian,Bosnian,0,"Tu više nema bijega Svijet je zatvorio krug Pa neka i biljka i ptica Budu kao čovjek, drug  I grana već da postanem Moje bi lišće mislilo O ne bi se samo u jesen Crveno zlato lilo  U kamen da se pretvorim Već ne bi naš'o zaborav Bio bi na obali jedini Kamen zamišljen i plav  Tu više nema bijega Živo...","There is no escape anymore The world has closed the circle So may the plant and the bird Be like a human, like a friend  And if I became a branch My leaves would ponder Oh, and the red gold would not Teem only in the autumn  If I turned into stone I would not be forgotten I would be the only one on ...",,Srđan Matijević,Stevan Raičković,13.0,0.0,13.0,0,0,0,straight,85.0,A major,change,"[{'label': 'fear', 'score': 0.41127926111221313}]","like, escape, anymore",0.0,,,,13.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,
1965.0,Naples,Yugoslavia,Vice Vukov,Čežnja,Croatian,Croatian,0,"Šumi, šumi more pjenom bijelom dok nemirni val Donosi svaki put odjeke sjećanja Odjeke maštanja na ovaj žal, tihi žal  Tiho šumi, šumi more kao nekad u danima sna Kad smo na pješčanom tlu umorni zaspali Zaspali tu, tu na tlu vreloga juga  Oh, pričaj, more, pričaj meni ti O svitanju jutra moje čežnje...","The sea rustles with white foam while the wave Brings every echo of memories Echoes of fantasy to this quiet shore  The sea silently rustles like in the days of dream When we fell asleep on the warm sand Feel asleep on the ground of the hot south  Oh, speak, sea, speak to me Of the dawn of the morni...",,,,12.0,2.0,17.0,0,0,0,straight,104.0,C minor,nostalgia,"[{'label': 'fear', 'score': 0.5913020968437195}]","sea, rustles, asleep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966.0,Luxembourg,Yugoslavia,Berta Ambroz,Brez besed,Slovene,Slovene,0,"Brez besed bova našla se nekje Z roko v roki šla naprej Kot da mnogo let ni mimo  Brez besed, brez vprašanj in brez laži Bova našla košček sanj Ki živijo v dnu srca vse dni  Vzemi moj drugi jaz Le ti poznaš ga, le ti veš zanj Za hip bodiva spet to, kar sva Brez besed, brez laži  Vdano in brez besed ...","Without words we'll meet somewhere We'll keep going hand in hand As if many years didn't pass by  Without words, without questions and without lies We'll find a piece of dream That lives at the bottom of the heart all the time  Giving my inner self You only know it, you understand it Let's not prete...",,,,7.0,9.0,5.0,0,0,0,straight,163.0,Bb major,dreams,"[{'label': 'sadness', 'score': 0.44474682211875916}]","without, well, words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967.0,Vienna,Yugoslavia,Lado Leskovar,Vse rože sveta,Slovene,Slovene,0,"Strel samo za pozdrav In za zlovo je planil v noč Sredi trav pokopan tu leži Kjer je pal brez besede na ustih  Jaz pa čakam pomladi Slutim nežne dlani moje drage Čutim božanje las in besedi dve Brez besed, sredi trav Ko pomlad je tu  <i style=""color:#789"">Zakaj me ta beseda trobente spominja na tist...","A shot just to salute And to say goodbye and off he went into night Buried in the middle of the grass, he lies here Where he fell down without a word on his lips  I'm waiting for spring I can sense the tender palms of my dear I feel the caress of my hair and some words Without words among the grass ...",,,,8.0,7.0,15.0,0,0,0,straight,106.0,E major,change,"[{'label': 'sadness', 'score': 0.8771347403526306}]","grass, without, words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968.0,London,Yugoslavia,Lući Kapurso & Hamo Hajdarhodžić,Jedan dan,Croatian,Croatian,0,"Jedan dan, samo jedan dan Onaj pravi presudan čudan dan Jedan dan, samo jedan dan Pa da bude sav život radostan  Jedan dan, samo jedan dan Onaj pravi presudan čudan dan Jedan dan, samo jedan dan Pa da bude sav život radostan  Dani svi, svi ko jedan dan Proć' će dobro znam A ljubav moja neće Zanju ži...","One day, just one day That real, key and odd day One day, just one day So may the life be happy  One day, just one day That real, key and odd day One day, just one day So may the life be happy  All the days, like one day Are going away, I know But my love won't I live during day, I give everything t...",,,,7.0,8.0,17.0,0,0,0,straight,126.0,D major,change,"[{'label': 'joy', 'score': 0.38829195499420166}]","day, one, just",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969.0,Madrid,Yugoslavia,Ivan & M's,Pozdrav svijetu,Croatian,Croatian,0,"Dobar dan (Dobar dan)  Dobar dan (Dobar dan)  Buenos días (Buenos días)  Za svu braću za sve sestre širom svjeta  Dobar dan   Iz svih grla iz svih srca  Nek odjekne vasionom jednoglasnim unisonom  Dobar dan, dobar dan  Guten Tag (Guten Tag)   Bonjour (Bonjour)  Bonjour (Bonjour)  Good morning (Good ...","Good day (Good day) Good day (Good day) Good day (Good day) To all the sisters and brothers of the world Good day  From the bottom of our hearts and throats May it be heard through universe in a unison Good day, good day Good day (Good day)  Good day (Good day) Good day (Good day) Good morning (Good...",,,,13.0,5.0,1.0,0,0,0,straight,121.0,C# major,happiness,"[{'label': 'joy', 'score': 0.8957486152648926}]","good, day, sisters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970.0,Amsterdam,Yugoslavia,Eva Sršen,"Pridi, dala ti bom cvet",Slovene,Slovene,0,"Pridi, dala ti bom cvet Ki raste le v meni, le zate cveti Pridi, dala ti bom cvet Odprla bom zate vse svoje lati  O pomladi nisem sanjala, saj v rokah jo držim Večnosti ne bom oznanjala, se smrti ne bojim Umrla bom zato, da v tebi se rodim Ljubi moj  Pridi, dala ti bom cvet Cvetela sem zate, utrgati...","Come, I'll give you the flower Which grows only in me, which blooms only for you Come, I'll give you the flower I'll open for you all my tassels  I haven't been dreaming of a spring, because I hold it in my hand I won't announce eternity, I'm not afraid of death I will die to be borne in you My dear...",,,,11.0,4.0,4.0,0,0,0,straight,106.0,Eb minor,inspiration,"[{'label': 'fear', 'score': 0.9793064594268799}]","ill, come, give",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971.0,Dublin,Yugoslavia,Krunoslav Slabinac,Tvoj dječak je tužan,Croatian,Croatian,0,"Još uvjek mislim na onu koja tu Kraj mene već dugo ne spava A noć je duga i tamna kao bol A postelja prazna i prazan je stol  Ja ne znam gdje živi i da li još zna Da negdje bez nje još sanjam i ja Jer drugi je vodi na daleki put Do zvijezda i dalje, bez mene  U nekom vrtu i ti si sada ruža Dok bdije...","I still think of the one who Doesn't sleep beside me anymore The night is long and dark like pain The bed is empty, and so is the table  I don't know where she lives and whether she knows That I still dream of her, somewhere without her Because someone else is with her on a faraway journey To the st...",,,,14.0,68.0,16.0,0,0,0,straight,104.0,E minor,dreams,"[{'label': 'sadness', 'score': 0.7976351380348206}]","still, think, one",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972.0,Edinburgh,Yugoslavia,Tereza,Muzika i ti,Croatian,Croatian,0,"Svoj svijet svatko gradi sam Svoj san svatko sniva sam Svoj put koji vodi ljubavi Koji vodi sreći toj, svatko traži sam  Muzika i ti, to je onaj svijet U kojem sreću nađoh ja Muzika i ti, to je onaj svijet U kojem sunce vječno sja K'o divna vizija iz sna Kojoj sretna predajem se sva Muzika i ti, muz...","Everyone builds themselves their own world Everyone dreams themselves their own dream Their own road that leads to love That leads to happiness, everyone finds themselves  Music and you, that's the world In which I found happiness Music and you, that's the world In which the sun always shines Like a...",,,,9.0,87.0,13.0,0,0,0,straight,108.0,F major,happiness,"[{'label': 'joy', 'score': 0.8377634286880493}]","everyone, world, leads",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973.0,Luxembourg,Yugoslavia,Zdravko Colic,Gori vatra,Serbo-Croatian,Serbo-Croatian,0,"Gori još i sad ovdje pored nas Vatra ljubavi što zapalismo je mi Sve je veći plam, sve je veći sjaj Sve je bliže dan kada reći ćemo da  Gori vatra sad u nama Gori ljubav, puna plama Da l' to sanjam, il' je stvarno tako lijepo Il' te draga ja zavoljeh, ludo slijepo Dođi sad, dođi sad, dođi sad Reci d...","It's still burning here beside us Fire of love we had ignited The flame is growing, the shine is expanding Closer and closer is the day when we'll say yes  The fire is burning inside of us Love is burning, full of flames Am I dreaming, or is it really this beautiful Or did I fall in love with you, d...",,,,15.0,65.0,9.0,0,0,0,straight,98.0,A minor,love,"[{'label': 'anger', 'score': 0.6767055988311768}]","burning, love, fire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974.0,Brighton,Yugoslavia,Korni,Generacija '42,Serbian,Serbian,0,"Iznenada kobne noći te četrdesetdruge, godine Činilo se kao da će sneg A stigao je rat I vojnik neki tuđ i strah  Mene majka moja rodi da sanjam o slobodi U prvoj noći da čujem zveket Da plačem sa rukom na usnama  Moja generacija iz četrdesetdruge Dobro je pregurala burne dane te Moja generacija iz ...",Suddenly that deadly night of year forty-two Seemed like it was going to snow But war arrived And a foreign soldier and fear  My mother gave me life to dream of freedom The first night to hear gun sounds To cry with my hand on my lips  My generation from year forty-two Nicely managed those intense d...,,,,12.0,6.0,7.0,0,0,0,straight,91.0,E major,war,"[{'label': 'fear', 'score': 0.9863278865814209}]","night, year, fortytwo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975.0,Stockholm,Yugoslavia,Pepel In Kri,Dan ljubezni,Slovene,Slovene,0,"Pusti tisoč dni In tisoč noči, ki jih več ni Če sploh ne veš, da so kdaj bili  Vzemi le en dan, ki skril si ga tja Na srčno stran Pozabil ga nikoli več ne boš  To je bil tvoj dan ljubezni Najlepši dan, ki ne mine nikdar Svet živi za dan ljubezni Dan, ki da ti vse in vse ti vzame Tega nikdar ne veš  ...","Leave those thousand days And thousand nights, which exist no more You c't know that they have ever been  Take the very day you've hidden On the heart's side You will never ever forget it  This was your day of love A most beautiful day, that never ends The world lives for a day of love A day that gi...",,,,13.0,22.0,8.0,0,0,0,straight,120.0,F major,love,"[{'label': 'joy', 'score': 0.7463928461074829}]","day, thousand, ever",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976.0,The Hague,Yugoslavia,Ambasadori,Ne mogu skriti svoj bol,Serbo-Croatian,Serbo-Croatian,0,"Voljela tebe samo sam ja  Kako da bol skrijem svoj? (Kako da bol sad skrijem svoj?) Prazni su dani, a nisi moj (Prazni su dani, a nisi moj) Nekad smo bili samo mi (Nekad smo bili samo mi) Al' ode onog ljeta U oku osta sjeta  Ne molim da se vratiš Al' molim te da pamtiš Voljela tebe samo sam ja Ne mo...","I only loved you  How can I hide my pain? (How can I hide my pain?) Days are empty, you're not mine (Days are empty, you're not mine) We used to be alone (We used to be alone) But he left that summer Only a memory is left in my eyes  I'm not begging you to come back But please remember I only loved ...",,,,17.0,10.0,18.0,0,0,0,straight,133.0,G minor,heartbreak,"[{'label': 'sadness', 'score': 0.9073398113250732}]","loved, hide, pain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981.0,Dublin,Yugoslavia,Seid,Memic Vajta,Serbo-Croatian,Serbo-Croatian,0,"Nikad te niko neće voljet' k'o ja, nikada Nikad te niko neće voljet' k'o ja, nikada  Malo nam je trebalo znaj Samo malo još jedan san Za nas bi procvjetale ruže Da si dočekala sa mnom dan O samo da si ostala tu  Ali nisi željela to Ali nisi željela to  Nikad te niko neće voljet' k'o ja, nikada Nikad...","No one will ever love you like I do, never No one will ever love you like I do, never  We only need a little, you know Just a little, one more dream Roses would have bloomed for us Had you waited for the day with me If you had only stayed here  But you did not want that But you did not want that  No...",,,,15.0,35.0,7.0,0,0,0,straight,133.0,A major,love,"[{'label': 'sadness', 'score': 0.7328456044197083}]","one, will, ever",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982.0,Harrogate,Yugoslavia,Aska,"Halo, halo",Serbian,Serbian,0,"Jedna, dovoljna je jedna reč Sreća, vratiće ti oku sjaj O... o... glavu gore i ne misli na kraj  Jedna, dovoljna je jedna reč (Šubidua) Sve bi opet bilo kao pre (Šubidua) O... o... ali niko ne zna gde je on  Halo, halo, halo, halo (Ko je to?) Priče sve, čudno je, zna li ko Gde si sada ti Halo, halo,...","One, only one word is enough Happiness will give shine back to your eye Oh... oh... chin up and don't think of the end  One, only one word is enough (Shoobee-doo-a) Everything would be like before (Shoobee-doo-a) Oh... oh... but no one knows where he is  Hello, hello, hello, hello (Who's there?) All...",,,,14.0,21.0,14.0,0,0,0,straight,89.0,C# major,happiness,"[{'label': 'neutral', 'score': 0.40906140208244324}]","one, hello, word",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983.0,Munich,Yugoslavia,Danijel,Džuli,Croatian,Croatian,0,"Stigla je sama sa ljetom Prišla i rekla hello Pogledi su nam govorili više od riječi K'o da se zvijezda sa neba Spustila meni na dlan Znao sam samo o njoj da zove se Džuli  Džuli, Džuli A htio sam da dugo traje taj san  Pamtim još dodir te ruke Lice i njen pogled blag Odmah je jasno mi bilo da ludo ...","She arrived alone with summer Came over and said hello Our looks said more than words As if a star from the sky Had fallen into my hand I only knew that her name was Julie  Julie, Julie And I wanted that dream to last for long  I still remember the touch of that hand Her face and her subtle look at ...",,,,4.0,125.0,12.0,0,0,0,straight,90.0,F major,dreams,"[{'label': 'neutral', 'score': 0.3704986572265625}]","julie, said, hand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
